Date,close,return,rolling_vol
2025-02-12 00:00:00-05:00,272.4512023925781,,
2025-02-13 00:00:00-05:00,273.31170654296875,0.0031583789788187655,
2025-02-14 00:00:00-05:00,273.5787658691406,0.0009771236276332473,
2025-02-18 00:00:00-05:00,276.9021911621094,0.012147965074739808,
2025-02-19 00:00:00-05:00,276.2098083496094,-0.0025004598540524503,
2025-02-20 00:00:00-05:00,263.8953552246094,-0.04458369236987092,
2025-02-21 00:00:00-05:00,261.36322021484375,-0.009595223862922664,
2025-02-24 00:00:00-05:00,258.49481201171875,-0.010974796686263444,
2025-02-25 00:00:00-05:00,254.59768676757812,-0.015076222280097307,
2025-02-26 00:00:00-05:00,255.97254943847656,0.005400138109477481,
2025-02-27 00:00:00-05:00,256.2297058105469,0.001004624803067511,
2025-02-28 00:00:00-05:00,261.7687683105469,0.021617565701361308,
2025-03-03 00:00:00-05:00,257.7826232910156,-0.015227733412422673,
2025-03-04 00:00:00-05:00,247.52552795410156,-0.03978970811129745,
2025-03-05 00:00:00-05:00,248.79159545898438,0.005114896695089799,
2025-03-06 00:00:00-05:00,243.8559112548828,-0.019838629174735334,
2025-03-07 00:00:00-05:00,239.6422882080078,-0.01727915072959152,
2025-03-10 00:00:00-04:00,229.6918182373047,-0.04152217893223498,
2025-03-11 00:00:00-04:00,226.64535522460938,-0.013263263080393606,
2025-03-12 00:00:00-04:00,225.41883850097656,-0.005411611998036858,
2025-03-13 00:00:00-04:00,222.7383575439453,-0.011891113337537784,
2025-03-14 00:00:00-04:00,229.909423828125,0.03219502183302603,0.30594232868851834
2025-03-17 00:00:00-04:00,231.38319396972656,0.006410220673265243,0.3076225022148664
2025-03-18 00:00:00-04:00,232.41188049316406,0.004445813482772065,0.30908909579859456
2025-03-19 00:00:00-04:00,236.50680541992188,0.01761925818107324,0.3140248737321343
2025-03-20 00:00:00-04:00,236.40789794921875,-0.000418201372799909,0.31450773057633963
2025-03-21 00:00:00-04:00,238.99937438964844,0.01096188605757309,0.28914012490800917
2025-03-24 00:00:00-04:00,245.359375,0.02661095087212506,0.3077792134209495
2025-03-25 00:00:00-04:00,248.3959503173828,0.012376031351493344,0.31060448657106365
2025-03-26 00:00:00-04:00,248.2970428466797,-0.000398184715075911,0.3067855996327076
2025-03-27 00:00:00-04:00,245.41871643066406,-0.011592270222054002,0.3079544358667943
2025-03-28 00:00:00-04:00,240.2061004638672,-0.021239683927161024,0.3149425264680284
2025-03-31 00:00:00-04:00,242.62942504882812,0.010088522232704289,0.3060489214864758
2025-04-01 00:00:00-04:00,241.00726318359375,-0.00668575901256796,0.30331859277191503
2025-04-02 00:00:00-04:00,243.14376831054688,0.008864899334281029,0.2744655007885707
2025-04-03 00:00:00-04:00,226.20025634765625,-0.0696851582116228,0.3626256216147472
2025-04-04 00:00:00-04:00,209.2718048095703,-0.07483833931676864,0.4351736590194587
2025-04-07 00:00:00-04:00,213.411865234375,0.019783173507639917,0.44289351630431767
2025-04-08 00:00:00-04:00,215.8302001953125,0.011331773696282577,0.42567219023374214
2025-04-09 00:00:00-04:00,233.21644592285156,0.08055520363603241,0.5114925492054017
2025-04-10 00:00:00-04:00,226.0211181640625,-0.030852574441380898,0.5235018081545327
2025-04-11 00:00:00-04:00,235.06752014160156,0.040024587308574056,0.5385074938495772
2025-04-14 00:00:00-04:00,233.59461975097656,-0.00626586093109649,0.5287371607592144
2025-04-15 00:00:00-04:00,232.0122528076172,-0.00677398711086008,0.5291009470129866
2025-04-16 00:00:00-04:00,228.50912475585938,-0.015098892447988899,0.5316656526064092
2025-04-17 00:00:00-04:00,230.84786987304688,0.010234799681134055,0.5291446659137297
2025-04-21 00:00:00-04:00,227.89210510253906,-0.01280395081026009,0.5308220198032001
2025-04-22 00:00:00-04:00,234.46044921875,0.028822166144173877,0.5395164959320567
2025-04-23 00:00:00-04:00,239.72509765625,0.02245431353152494,0.5370850349653483
2025-04-24 00:00:00-04:00,243.46705627441406,0.01560937363149928,0.5381817384691768
2025-04-25 00:00:00-04:00,242.38229370117188,-0.004455479890550507,0.5383647621732073
2025-04-28 00:00:00-04:00,242.0538787841797,-0.0013549459903910988,0.5368961859894111
2025-04-29 00:00:00-04:00,243.44715881347656,0.005756073962934316,0.5316273171817014
2025-04-30 00:00:00-04:00,243.44715881347656,0.0,0.5306442077168839
2025-05-01 00:00:00-04:00,245.70626831054688,0.00927967082499892,0.530727817561516
2025-05-02 00:00:00-04:00,251.29933166503906,0.022763209880438007,0.5353360306438758
2025-05-05 00:00:00-04:00,251.34909057617188,0.00019800653986279393,0.46769496616562556
2025-05-06 00:00:00-04:00,248.05496215820312,-0.01310579008031243,0.37359623445801615
2025-05-07 00:00:00-04:00,248.1942901611328,0.0005616819825633446,0.3721384633996247
2025-05-08 00:00:00-04:00,252.25473022460938,0.01635992536669728,0.37320194288595177
2025-05-09 00:00:00-04:00,251.86660766601562,-0.0015386136000231643,0.2635386799954593
2025-05-12 00:00:00-04:00,258.80316162109375,0.02754058594490716,0.24367453905390443
2025-05-13 00:00:00-04:00,261.7489929199219,0.011382516660059405,0.2123275369017227
2025-05-14 00:00:00-04:00,264.36639404296875,0.009999660720175552,0.20868855725787144
2025-05-15 00:00:00-04:00,266.2074890136719,0.006964179306405693,0.203460513384893
2025-05-16 00:00:00-04:00,266.27716064453125,0.00026171927438078946,0.18923620445942296
2025-05-19 00:00:00-04:00,263.6100158691406,-0.010016423372304017,0.1981755695472278
2025-05-20 00:00:00-04:00,264.40618896484375,0.0030202687598119837,0.18605156522107924
2025-05-21 00:00:00-04:00,259.7884521484375,-0.017464556463238634,0.18725732286811106
2025-05-22 00:00:00-04:00,259.42022705078125,-0.0014174036398116874,0.1771473719522804
2025-05-23 00:00:00-04:00,259.46002197265625,0.00015339945665537869,0.17221579768110354
2025-05-27 00:00:00-04:00,264.01806640625,0.017567424834620926,0.17689226333745295
2025-05-28 00:00:00-04:00,262.2266845703125,-0.006785072932020686,0.17999011234431092
2025-05-29 00:00:00-04:00,263.10247802734375,0.0033398334668583995,0.1798673615384082
2025-05-30 00:00:00-04:00,262.7342529296875,-0.0013995500932453275,0.18030129739145132
2025-06-02 00:00:00-04:00,263.3910827636719,0.002499977930780606,0.1791830466425531
2025-06-03 00:00:00-04:00,264.99334716796875,0.006083214311907836,0.16521461970851548
2025-06-04 00:00:00-04:00,262.95318603515625,-0.0076989145373499435,0.1688741132231028
2025-06-05 00:00:00-04:00,260.694091796875,-0.008591241172408615,0.16438116168123137
2025-06-06 00:00:00-04:00,264.4559631347656,0.014430213250946178,0.1693508157365698
2025-06-09 00:00:00-04:00,265.4610900878906,0.0038007346902320105,0.16238744127986235
2025-06-10 00:00:00-04:00,267.31219482421875,0.006973167840587324,0.16240866782081825
2025-06-11 00:00:00-04:00,266.8643493652344,-0.0016753648642138241,0.13590076896321776
2025-06-12 00:00:00-04:00,266.95391845703125,0.00033563528440549995,0.1310776709134348
2025-06-13 00:00:00-04:00,263.6796875,-0.012265154135799872,0.13440241444658546
2025-06-16 00:00:00-04:00,269.063720703125,0.020418839441794345,0.15042611882428855
2025-06-17 00:00:00-04:00,268.2277526855469,-0.003106951823135251,0.15095942743507015
2025-06-18 00:00:00-04:00,272.646484375,0.016473804985546625,0.1557636165346164
2025-06-20 00:00:00-04:00,273.6814880371094,0.003796137934739763,0.15587263995463657
2025-06-23 00:00:00-04:00,276.9358215332031,0.011890952213956307,0.14306728265282534
2025-06-24 00:00:00-04:00,279.9114990234375,0.010745007539147755,0.14443967468059407
2025-06-25 00:00:00-04:00,282.69805908203125,0.009955146781448931,0.14542380489103127
2025-06-26 00:00:00-04:00,287.3655700683594,0.016510587308184332,0.14423484199142803
2025-06-27 00:00:00-04:00,285.7334289550781,-0.005679668280695549,0.14323276653047518
2025-06-30 00:00:00-04:00,288.52001953125,0.009752413591795683,0.14450111500446572
2025-07-01 00:00:00-04:00,289.0176086425781,0.0017246259449743562,0.14331057509239142
2025-07-02 00:00:00-04:00,290.6000061035156,0.005475090145439676,0.14313455797541627
2025-07-03 00:00:00-04:00,296.0,0.01858222224042505,0.15095747291800235
2025-07-07 00:00:00-04:00,291.9700012207031,-0.013614860740867818,0.1585872853132411
2025-07-08 00:00:00-04:00,282.7799987792969,-0.03147584478879195,0.1982370405012184
2025-07-09 00:00:00-04:00,283.1600036621094,0.001343818107549799,0.19467499385335293
2025-07-10 00:00:00-04:00,288.19000244140625,0.01776380390678023,0.20100519795337765
2025-07-11 00:00:00-04:00,286.8599853515625,-0.004615070191805737,0.20284288622066773
2025-07-14 00:00:00-04:00,288.70001220703125,0.006414372688521519,0.2022048799494682
2025-07-15 00:00:00-04:00,286.54998779296875,-0.007447261250964843,0.20566719206944886
2025-07-16 00:00:00-04:00,285.82000732421875,-0.0025474803693846804,0.19895110337001587
2025-07-17 00:00:00-04:00,289.8999938964844,0.014274671008728701,0.19359823929899295
2025-07-18 00:00:00-04:00,291.2699890136719,0.004725750762439418,0.19205952707376928
2025-07-21 00:00:00-04:00,290.9700012207031,-0.0010299303199227117,0.18724935676211324
2025-07-22 00:00:00-04:00,291.42999267578125,0.0015808896214328794,0.18731307481083306
